year_film,year_ceremony,ceremony,category,name,film,win
2013,2014,71,Best Original Song - Motion Picture,"""Let It Go"", Kristen Anderson Lopez, Robert Lopez",Frozen,False
2013,2014,71,Best Original Song - Motion Picture,"""Sweeter Than Fiction"", Taylor Swift, Jack Antonoff",One Chance,False
2013,2014,71,Best Original Song - Motion Picture,"""Atlas"", Chris Martin, Guy Berryman, Jon Buckland, Will Champion",The Hunger Games: Catching Fire,False
2014,2015,72,Best Motion Picture - Drama,Boyhood,,True
2014,2015,72,Best Motion Picture - Drama,The Imitation Game,,False
2014,2015,72,Best Motion Picture - Drama,Selma,,False
2014,2015,72,Best Motion Picture - Drama,Foxcatcher,,False
2014,2015,72,Best Motion Picture - Drama,The Theory of Everything,,False
2014,2015,72,Best Motion Picture - Musical or Comedy,The Grand Budapest Hotel,,True
2014,2015,72,Best Motion Picture - Musical or Comedy,Into the Woods,,False
2014,2015,72,Best Motion Picture - Musical or Comedy,St. Vincent,,False
2014,2015,72,Best Motion Picture - Musical or Comedy,Pride,,False
2014,2015,72,Best Motion Picture - Musical or Comedy,Birdman or (The Unexpected Virtue of Ignorance),,False
2014,2015,72,Best Performance by an Actress in a Motion Picture - Drama,Julianne Moore,Still Alice,True
2014,2015,72,Best Performance by an Actress in a Motion Picture - Drama,Jennifer Aniston,Cake,False
2014,2015,72,Best Performance by an Actress in a Motion Picture - Drama,Felicity Jones,The Theory of Everything,False
2014,2015,72,Best Performance by an Actress in a Motion Picture - Drama,Rosamund Pike,Gone Girl,False
2014,2015,72,Best Performance by an Actress in a Motion Picture - Drama,Reese Witherspoon,Wild,False
2014,2015,72,Best Performance by an Actor in a Motion Picture - Drama,Eddie Redmayne,The Theory of Everything,True
2014,2015,72,Best Performance by an Actor in a Motion Picture - Drama,Steve Carell,Foxcatcher,False
2014,2015,72,Best Performance by an Actor in a Motion Picture - Drama,Jake Gyllenhaal,Nightcrawler,False
2014,2015,72,Best Performance by an Actor in a Motion Picture - Drama,Benedict Cumberbatch,The Imitation Game,False
2014,2015,72,Best Performance by an Actor in a Motion Picture - Drama,David Oyelowo,Selma,False
2014,2015,72,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Amy Adams,Big Eyes,True
2014,2015,72,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Emily Blunt,Into the Woods,False
2014,2015,72,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Helen Mirren,The Hundred-Foot Journey,False
2014,2015,72,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Julianne Moore,Maps To The Stars,False
2014,2015,72,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Quvenzhané Wallis,Annie (2014),False
2014,2015,72,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Michael Keaton,Birdman or (The Unexpected Virtue of Ignorance),True
2014,2015,72,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Ralph Fiennes,The Grand Budapest Hotel,False
2014,2015,72,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Christoph Waltz,Big Eyes,False
2014,2015,72,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Bill Murray,St. Vincent,False
2014,2015,72,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Joaquin Phoenix,Inherent Vice,False
2014,2015,72,Best Performance by an Actress in a Supporting Role in any Motion Picture,Patricia Arquette,Boyhood,True
2014,2015,72,Best Performance by an Actress in a Supporting Role in any Motion Picture,Emma Stone,Birdman or (The Unexpected Virtue of Ignorance),False
2014,2015,72,Best Performance by an Actress in a Supporting Role in any Motion Picture,Keira Knightley,The Imitation Game,False
2014,2015,72,Best Performance by an Actress in a Supporting Role in any Motion Picture,Meryl Streep,Into the Woods,False
2014,2015,72,Best Performance by an Actress in a Supporting Role in any Motion Picture,Jessica Chastain,A Most Violent Year,False
2014,2015,72,Best Performance by an Actor in a Supporting Role in any Motion Picture,J.K. Simmons,Whiplash,True
2014,2015,72,Best Performance by an Actor in a Supporting Role in any Motion Picture,Mark Ruffalo,Foxcatcher,False
2014,2015,72,Best Performance by an Actor in a Supporting Role in any Motion Picture,Robert Duvall,The Judge,False
2014,2015,72,Best Performance by an Actor in a Supporting Role in any Motion Picture,Ethan Hawke,Boyhood,False
2014,2015,72,Best Performance by an Actor in a Supporting Role in any Motion Picture,Edward Norton,Birdman or (The Unexpected Virtue of Ignorance),False
2014,2015,72,Best Director - Motion Picture,Richard Linklater,Boyhood,True
2014,2015,72,Best Director - Motion Picture,Alejandro G. Iñárritu,Birdman or (The Unexpected Virtue of Ignorance),False
2014,2015,72,Best Director - Motion Picture,David Fincher,Gone Girl,False
2014,2015,72,Best Director - Motion Picture,Wes Anderson,The Grand Budapest Hotel,False
2014,2015,72,Best Director - Motion Picture,Ava DuVernay,Selma,False
2014,2015,72,Best Screenplay - Motion Picture,"Alejandro González Iñárritu, Nicolás Giacobone, Alexander Dinelaris, Armando Bo",Birdman or (The Unexpected Virtue of Ignorance),True
2014,2015,72,Best Screenplay - Motion Picture,Graham Moore,The Imitation Game,False
2014,2015,72,Best Screenplay - Motion Picture,Gillian Flynn,Gone Girl,False
2014,2015,72,Best Screenplay - Motion Picture,Wes Anderson,The Grand Budapest Hotel,False
2014,2015,72,Best Screenplay - Motion Picture,Richard Linklater,Boyhood,False
2014,2015,72,Best Motion Picture - Animated,How to Train Your Dragon 2,,True
2014,2015,72,Best Motion Picture - Animated,Big Hero 6,,False
2014,2015,72,Best Motion Picture - Animated,The Book of Life,,False
2014,2015,72,Best Motion Picture - Animated,The Boxtrolls,,False
2014,2015,72,Best Motion Picture - Animated,The LEGO Movie,,False
2014,2015,72,Best Motion Picture - Foreign Language,Leviathan,Andrey Zvyagintsev  Russia,True
2014,2015,72,Best Motion Picture - Foreign Language,Gett: The Trial of Viviane Amsalem,"Israel, Ronit Elkabetz, Shlomi Elkabetz",False
2014,2015,72,Best Motion Picture - Foreign Language,Ida,"Poland, Denmark, Pawel Pawlikowski",False
2014,2015,72,Best Motion Picture - Foreign Language,Tangerines,Zaza Urushadze Estonia,False
2014,2015,72,Best Motion Picture - Foreign Language,Force Majeure,Ruben Östlund Sweden,False
2014,2015,72,Best Original Score - Motion Picture,Jóhann Jóhannsson,The Theory of Everything,True
2014,2015,72,Best Original Score - Motion Picture,Antonio Sanchez,Birdman or (The Unexpected Virtue of Ignorance),False
2014,2015,72,Best Original Score - Motion Picture,Alexandre Desplat,The Imitation Game,False
2014,2015,72,Best Original Score - Motion Picture,Atticus Ross Trent Reznor,Gone Girl,False
2014,2015,72,Best Original Score - Motion Picture,Hans Zimmer,Interstellar,False
2014,2015,72,Best Original Song - Motion Picture,"""Glory"", Common, John Legend",Selma,True
2014,2015,72,Best Original Song - Motion Picture,"""Big Eyes"", Lana Del Rey, Daniel Heath",Big Eyes,False
2014,2015,72,Best Original Song - Motion Picture,"""Yellow Flicker Beat"", Lorde, Joel Little",The Hunger Games: Mockingjay - Part 1,False
2014,2015,72,Best Original Song - Motion Picture,"""Mercy Is"", Patti Smith, Lenny Kaye",Noah,False
2014,2015,72,Best Original Song - Motion Picture,"""Opportunity"", Sia, Will Gluck, Greg Kurstin",Annie (2014),False
2015,2016,73,Best Motion Picture - Drama,The Revenant,,True
2015,2016,73,Best Motion Picture - Drama,Carol,,False
2015,2016,73,Best Motion Picture - Drama,Mad Max: Fury Road,,False
2015,2016,73,Best Motion Picture - Drama,Room,,False
2015,2016,73,Best Motion Picture - Drama,Spotlight,,False
2015,2016,73,Best Motion Picture - Musical or Comedy,The Martian,,True
2015,2016,73,Best Motion Picture - Musical or Comedy,Spy,,False
2015,2016,73,Best Motion Picture - Musical or Comedy,The Big Short,,False
2015,2016,73,Best Motion Picture - Musical or Comedy,Trainwreck,,False
2015,2016,73,Best Motion Picture - Musical or Comedy,Joy,,False
2015,2016,73,Best Performance by an Actress in a Motion Picture - Drama,Brie Larson,Room,True
2015,2016,73,Best Performance by an Actress in a Motion Picture - Drama,Cate Blanchett,Carol,False
2015,2016,73,Best Performance by an Actress in a Motion Picture - Drama,Rooney Mara,Carol,False
2015,2016,73,Best Performance by an Actress in a Motion Picture - Drama,Alicia Vikander,The Danish Girl,False
2015,2016,73,Best Performance by an Actress in a Motion Picture - Drama,Saoirse Ronan,Brooklyn,False
2015,2016,73,Best Performance by an Actor in a Motion Picture - Drama,Leonardo DiCaprio,The Revenant,True
2015,2016,73,Best Performance by an Actor in a Motion Picture - Drama,Will Smith,Concussion,False
2015,2016,73,Best Performance by an Actor in a Motion Picture - Drama,Michael Fassbender,Steve Jobs,False
2015,2016,73,Best Performance by an Actor in a Motion Picture - Drama,Eddie Redmayne,The Danish Girl,False
2015,2016,73,Best Performance by an Actor in a Motion Picture - Drama,Bryan Cranston,Trumbo,False
2015,2016,73,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Jennifer Lawrence,Joy,True
2015,2016,73,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Maggie Smith,The Lady in the Van,False
2015,2016,73,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Amy Schumer,Trainwreck,False
2015,2016,73,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Lily Tomlin,Grandma,False
2015,2016,73,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Melissa McCarthy,Spy,False
2015,2016,73,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Matt Damon,The Martian,True
2015,2016,73,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Al Pacino,Danny Collins,False
2015,2016,73,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Mark Ruffalo,Infinitely Polar Bear,False
2015,2016,73,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Christian Bale,The Big Short,False
2015,2016,73,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Steve Carell,The Big Short,False
2015,2016,73,Best Performance by an Actress in a Supporting Role in any Motion Picture,Kate Winslet,Steve Jobs,True
2015,2016,73,Best Performance by an Actress in a Supporting Role in any Motion Picture,Jane Fonda,Youth,False
2015,2016,73,Best Performance by an Actress in a Supporting Role in any Motion Picture,Alicia Vikander,Ex Machina,False
2015,2016,73,Best Performance by an Actress in a Supporting Role in any Motion Picture,Jennifer Jason Leigh,The Hateful Eight,False
2015,2016,73,Best Performance by an Actress in a Supporting Role in any Motion Picture,Helen Mirren,Trumbo,False
2015,2016,73,Best Performance by an Actor in a Supporting Role in any Motion Picture,Sylvester Stallone,Creed,True
2015,2016,73,Best Performance by an Actor in a Supporting Role in any Motion Picture,Michael Shannon,99 Homes,False
2015,2016,73,Best Performance by an Actor in a Supporting Role in any Motion Picture,Idris Elba,Beasts of No Nation,False
2015,2016,73,Best Performance by an Actor in a Supporting Role in any Motion Picture,Mark Rylance,Bridge of Spies,False
2015,2016,73,Best Performance by an Actor in a Supporting Role in any Motion Picture,Paul Dano,Love & Mercy,False
2015,2016,73,Best Director - Motion Picture,Alejandro G. Iñárritu,The Revenant,True
2015,2016,73,Best Director - Motion Picture,Ridley Scott,The Martian,False
2015,2016,73,Best Director - Motion Picture,Todd Haynes,Carol,False
2015,2016,73,Best Director - Motion Picture,George Miller,Mad Max: Fury Road,False
2015,2016,73,Best Director - Motion Picture,Tom McCarthy,Spotlight,False
2015,2016,73,Best Screenplay - Motion Picture,Aaron Sorkin,Steve Jobs,True
2015,2016,73,Best Screenplay - Motion Picture,Emma Donoghue,Room,False
2015,2016,73,Best Screenplay - Motion Picture,Josh Singer Tom McCarthy,Spotlight,False
2015,2016,73,Best Screenplay - Motion Picture,Adam McKay Charles Randolph,The Big Short,False
2015,2016,73,Best Screenplay - Motion Picture,Quentin Tarantino,The Hateful Eight,False
2015,2016,73,Best Motion Picture - Animated,Inside Out,,True
2015,2016,73,Best Motion Picture - Animated,The Peanuts Movie,,False
2015,2016,73,Best Motion Picture - Animated,Anomalisa,,False
2015,2016,73,Best Motion Picture - Animated,Shaun the Sheep Movie,,False
2015,2016,73,Best Motion Picture - Animated,The Good Dinosaur,,False
2015,2016,73,Best Motion Picture - Foreign Language,Son of Saul,László Nemes Hungary,True
2015,2016,73,Best Motion Picture - Foreign Language,Mustang,Deniz Gamze Ergüven France,False
2015,2016,73,Best Motion Picture - Foreign Language,The Brand New Testament,"Belgium, France, Luxembourg, Jaco Van Dormael",False
2015,2016,73,Best Motion Picture - Foreign Language,The Club,Pablo Larraín Chile,False
2015,2016,73,Best Motion Picture - Foreign Language,The Fencer,"Finland, Germany, Estonia, Klaus Härö",False
2015,2016,73,Best Original Score - Motion Picture,Ennio Morricone,The Hateful Eight,True
2015,2016,73,Best Original Score - Motion Picture,Carter Burwell,Carol,False
2015,2016,73,Best Original Score - Motion Picture,Daniel Pemberton,Steve Jobs,False
2015,2016,73,Best Original Score - Motion Picture,Alexandre Desplat,The Danish Girl,False
2015,2016,73,Best Original Score - Motion Picture,Alva Noto Ryuichi Sakamoto,The Revenant,False
2015,2016,73,Best Original Song - Motion Picture,"""Writing's On The Wall"", Sam Smith, Jimmy Napes",Spectre,True
2015,2016,73,Best Original Song - Motion Picture,"""Love Me Like You Do"", Tove Lo, Max Martin, Savan Kotecha, Ali Payami, Ilya Salmanzadeh",Fifty Shades of Grey,False
2015,2016,73,Best Original Song - Motion Picture,"""See You Again"", DJ Frank E, Andrew Cedar, Charlie Puth, Wiz Khalifa",Furious 7,False
2015,2016,73,Best Original Song - Motion Picture,"""One Kind of Love"", Brian Wilson, Scott Bennett",Love & Mercy,False
2015,2016,73,Best Original Song - Motion Picture,"David Lang ""Simple Song #3""",Youth,False
2016,2017,74,Best Motion Picture - Drama,Moonlight,,True
2016,2017,74,Best Motion Picture - Drama,Hell or High Water,,False
2016,2017,74,Best Motion Picture - Drama,Lion,,False
2016,2017,74,Best Motion Picture - Drama,Manchester by the Sea,,False
2016,2017,74,Best Motion Picture - Drama,Hacksaw Ridge,,False
2016,2017,74,Best Motion Picture - Musical or Comedy,La La Land,,True
2016,2017,74,Best Motion Picture - Musical or Comedy,20th Century Women,,False
2016,2017,74,Best Motion Picture - Musical or Comedy,Deadpool,,False
2016,2017,74,Best Motion Picture - Musical or Comedy,Florence Foster Jenkins,,False
2016,2017,74,Best Motion Picture - Musical or Comedy,Sing Street,,False
2016,2017,74,Best Performance by an Actress in a Motion Picture - Drama,Isabelle Huppert,Elle,True
2016,2017,74,Best Performance by an Actress in a Motion Picture - Drama,Amy Adams,Arrival,False
2016,2017,74,Best Performance by an Actress in a Motion Picture - Drama,Jessica Chastain,Miss Sloane,False
2016,2017,74,Best Performance by an Actress in a Motion Picture - Drama,Ruth Negga,Loving,False
2016,2017,74,Best Performance by an Actress in a Motion Picture - Drama,Natalie Portman,Jackie,False
2016,2017,74,Best Performance by an Actor in a Motion Picture - Drama,Casey Affleck,Manchester by the Sea,True
2016,2017,74,Best Performance by an Actor in a Motion Picture - Drama,Joel Edgerton,Loving,False
2016,2017,74,Best Performance by an Actor in a Motion Picture - Drama,Andrew Garfield,Hacksaw Ridge,False
2016,2017,74,Best Performance by an Actor in a Motion Picture - Drama,Viggo Mortensen,Captain Fantastic,False
2016,2017,74,Best Performance by an Actor in a Motion Picture - Drama,Denzel Washington,Fences,False
2016,2017,74,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Emma Stone,La La Land,True
2016,2017,74,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Annette Bening,20th Century Women,False
2016,2017,74,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Lily Collins,Rules Don't Apply,False
2016,2017,74,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Hailee Steinfeld,The Edge of Seventeen,False
2016,2017,74,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Meryl Streep,Florence Foster Jenkins,False
2016,2017,74,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Ryan Gosling,La La Land,True
2016,2017,74,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Colin Farrell,The Lobster,False
2016,2017,74,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Hugh Grant,Florence Foster Jenkins,False
2016,2017,74,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Jonah Hill,War Dogs,False
2016,2017,74,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Ryan Reynolds,Deadpool,False
2016,2017,74,Best Performance by an Actress in a Supporting Role in any Motion Picture,Viola Davis,Fences,True
2016,2017,74,Best Performance by an Actress in a Supporting Role in any Motion Picture,Naomie Harris,Moonlight,False
2016,2017,74,Best Performance by an Actress in a Supporting Role in any Motion Picture,Nicole Kidman,Lion,False
2016,2017,74,Best Performance by an Actress in a Supporting Role in any Motion Picture,Octavia Spencer,Hidden Figures,False
2016,2017,74,Best Performance by an Actress in a Supporting Role in any Motion Picture,Michelle Williams,Manchester by the Sea,False
2016,2017,74,Best Performance by an Actor in a Supporting Role in any Motion Picture,Aaron Taylor-Johnson,Nocturnal Animals,True
2016,2017,74,Best Performance by an Actor in a Supporting Role in any Motion Picture,Mahershala Ali,Moonlight,False
2016,2017,74,Best Performance by an Actor in a Supporting Role in any Motion Picture,Jeff Bridges,Hell or High Water,False
2016,2017,74,Best Performance by an Actor in a Supporting Role in any Motion Picture,Simon Helberg,Florence Foster Jenkins,False
2016,2017,74,Best Performance by an Actor in a Supporting Role in any Motion Picture,Dev Patel,Lion,False
2016,2017,74,Best Director - Motion Picture,Damien Chazelle,La La Land,True
2016,2017,74,Best Director - Motion Picture,Barry Jenkins,Moonlight,False
2016,2017,74,Best Director - Motion Picture,Kenneth Lonergan,Manchester by the Sea,False
2016,2017,74,Best Director - Motion Picture,Tom Ford,Nocturnal Animals,False
2016,2017,74,Best Director - Motion Picture,Mel Gibson,Hacksaw Ridge,False
2016,2017,74,Best Screenplay - Motion Picture,Damien Chazelle,La La Land,True
2016,2017,74,Best Screenplay - Motion Picture,Tom Ford,Nocturnal Animals,False
2016,2017,74,Best Screenplay - Motion Picture,Barry Jenkins,Moonlight,False
2016,2017,74,Best Screenplay - Motion Picture,Kenneth Lonergan,Manchester by the Sea,False
2016,2017,74,Best Screenplay - Motion Picture,Taylor Sheridan,Hell or High Water,False
2016,2017,74,Best Motion Picture - Animated,Zootopia,,True
2016,2017,74,Best Motion Picture - Animated,Kubo and the Two Strings,,False
2016,2017,74,Best Motion Picture - Animated,Moana,,False
2016,2017,74,Best Motion Picture - Animated,My Life as a Zucchini,,False
2016,2017,74,Best Motion Picture - Animated,Sing,,False
2016,2017,74,Best Motion Picture - Foreign Language,Elle,Paul Verhoeven France,True
2016,2017,74,Best Motion Picture - Foreign Language,Divines,Houda Benyamina France,False
2016,2017,74,Best Motion Picture - Foreign Language,Neruda,Pablo Larraín Chile,False
2016,2017,74,Best Motion Picture - Foreign Language,The Salesman,Asghar Farhadi  Iran,False
2016,2017,74,Best Motion Picture - Foreign Language,Toni Erdmann,Maren Ade Germany,False
2016,2017,74,Best Original Score - Motion Picture,Justin Hurwitz,La La Land,True
2016,2017,74,Best Original Score - Motion Picture,Nicholas Britell,Moonlight,False
2016,2017,74,Best Original Score - Motion Picture,Jóhann Jóhannsson,Arrival,False
2016,2017,74,Best Original Score - Motion Picture,Hauschka Dustin O'Halloran,Lion,False
2016,2017,74,Best Original Score - Motion Picture,"Hans Zimmer, Pharrell Williams, Benjamin Wallfisch",Hidden Figures,False
2016,2017,74,Best Original Song - Motion Picture,"""City of Stars"", Justin Hurwitz, Benj Pasek, Justin Paul",La La Land,True
2016,2017,74,Best Original Song - Motion Picture,"""Gold"", Iggy Pop, Danger Mouse, Daniel Pemberton, Stephen Gaghan",Gold,False
2016,2017,74,Best Original Song - Motion Picture,"Lin-Manuel Miranda ""How Far I'll Go""",Moana,False
2016,2017,74,Best Original Song - Motion Picture,"""Can't Stop the Feeling!"", Justin Timberlake, Max Martin, Shellback",Trolls,False
2016,2017,74,Best Original Song - Motion Picture,"""Faith"", Stevie Wonder, Ryan Tedder, Francis and the Lights",Sing,False
2017,2018,75,Best Motion Picture - Drama,Missouri Three Billboards Outside Ebbing,,True
2017,2018,75,Best Motion Picture - Drama,Call Me by Your Name,,False
2017,2018,75,Best Motion Picture - Drama,Dunkirk,,False
2017,2018,75,Best Motion Picture - Drama,The Post,,False
2017,2018,75,Best Motion Picture - Drama,The Shape of Water,,False
2017,2018,75,Best Motion Picture - Musical or Comedy,Lady Bird,,True
2017,2018,75,Best Motion Picture - Musical or Comedy,The  Disaster Artist,,False
2017,2018,75,Best Motion Picture - Musical or Comedy,Get Out,,False
2017,2018,75,Best Motion Picture - Musical or Comedy,The Greatest Showman,,False
2017,2018,75,Best Motion Picture - Musical or Comedy,"I, Tonya",,False
2017,2018,75,Best Performance by an Actress in a Motion Picture - Drama,Frances McDormand,Missouri Three Billboards Outside Ebbing,True
2017,2018,75,Best Performance by an Actress in a Motion Picture - Drama,Meryl Streep,The Post,False
2017,2018,75,Best Performance by an Actress in a Motion Picture - Drama,Michelle Williams,All The Money In The World,False
2017,2018,75,Best Performance by an Actress in a Motion Picture - Drama,Jessica Chastain,Molly's Game,False
2017,2018,75,Best Performance by an Actress in a Motion Picture - Drama,Sally Hawkins,The Shape of Water,False
2017,2018,75,Best Performance by an Actor in a Motion Picture - Drama,Gary Oldman,Darkest Hour,True
2017,2018,75,Best Performance by an Actor in a Motion Picture - Drama,Timothée Chalamet,Call Me by Your Name,False
2017,2018,75,Best Performance by an Actor in a Motion Picture - Drama,Daniel Day-Lewis,Phantom Thread,False
2017,2018,75,Best Performance by an Actor in a Motion Picture - Drama,Tom Hanks,The Post,False
2017,2018,75,Best Performance by an Actor in a Motion Picture - Drama,Denzel Washington,Esq. Roman J. Israel,False
2017,2018,75,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Saoirse Ronan,Lady Bird,True
2017,2018,75,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Judi Dench,Victoria & Abdul,False
2017,2018,75,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Helen Mirren,The  Leisure Seeker,False
2017,2018,75,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Margot Robbie,"I, Tonya",False
2017,2018,75,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Emma Stone,Battle of the Sexes,False
2017,2018,75,Best Performance by an Actor in a Motion Picture - Musical or Comedy,James Franco,The  Disaster Artist,True
2017,2018,75,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Hugh Jackman,The Greatest Showman,False
2017,2018,75,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Daniel Kaluuya,Get Out,False
